time joint_0 joint_1 joint_2 joint_3 joint_4 joint_5 joint_6 joint_7 joint_8 joint_9 joint_10 joint_11 joint_12 joint_13 joint_14 joint_15 joint_16 joint_17 joint_18 joint_19
12.366667 -0.252548 0.123861 0.518924 -0.432837 0.296867 0.702974 -0.208724 0.129184 -0.228200 0.118223 -0.069037 0.585495 0.311559 1.907406 -0.217687 1.487597 0.267061 -0.413061 1.879085 -0.597073
12.400000 -0.258668 0.116686 0.506088 -0.433294 0.302118 0.706057 -0.199797 0.126598 -0.238353 0.132384 -0.301996 0.534712 0.421848 1.752556 -0.152762 1.483462 0.276280 -0.416843 1.887402 -0.611898
12.433333 -0.256547 0.105984 0.499625 -0.439324 0.306558 0.705657 -0.188776 0.127488 -0.251762 0.147752 -0.475456 0.449688 0.465300 1.583817 -0.045828 1.480699 0.284862 -0.419367 1.882871 -0.614005
12.466667 -0.255362 0.102093 0.492272 -0.451092 0.320795 0.707746 -0.181346 0.126007 -0.268965 0.163834 -0.603911 0.381295 0.455873 1.409904 -0.047916 1.469561 0.295305 -0.423079 1.885170 -0.597552
12.500000 -0.244410 0.103201 0.502269 -0.477301 0.338261 0.697984 -0.182764 0.131391 -0.286508 0.178279 -0.681396 0.308324 0.423806 1.221401 -0.040037 1.468127 0.305833 -0.418611 1.884351 -0.598364
12.533333 -0.219203 0.110126 0.532138 -0.516914 0.353297 0.671847 -0.194117 0.144228 -0.304389 0.187020 -0.722932 0.229068 0.377986 1.079502 -0.034603 1.471312 0.310869 -0.420195 1.881191 -0.584734
12.566667 -0.171445 0.086439 0.568095 -0.641885 0.430866 0.642385 -0.164570 0.237628 -0.524294 0.312006 -0.750818 0.105984 0.309224 0.988336 -0.191191 1.443253 0.291369 -0.455108 1.882209 -0.571258
12.600000 -0.144447 0.087370 0.608157 -0.685584 0.440919 0.611444 -0.173606 0.282609 -0.584609 0.336306 -0.741357 0.041482 0.248480 1.003232 -0.112823 1.434484 0.280729 -0.458388 1.885376 -0.559252
12.633333 -0.119462 0.092963 0.632263 -0.706529 0.436306 0.582467 -0.183369 0.302800 -0.605477 0.334692 -0.692704 -0.012227 0.207293 1.070937 0.005764 1.433754 0.273954 -0.441836 1.887597 -0.589674
12.666667 -0.099080 0.094339 0.647751 -0.716618 0.431787 0.554174 -0.186917 0.325860 -0.625263 0.332086 -0.605465 -0.038994 0.146407 1.155337 0.025758 1.426903 0.252932 -0.432797 1.886191 -0.608837
12.700000 -0.073366 0.095624 0.662650 -0.722190 0.424135 0.521681 -0.190292 0.349718 -0.641865 0.324334 -0.479660 -0.053083 0.084216 1.268583 0.092293 1.412702 0.215897 -0.419026 1.889795 -0.595287
12.733333 -0.045151 0.095522 0.686350 -0.729123 0.408256 0.488147 -0.195970 0.379776 -0.659633 0.307892 -0.314664 -0.039360 -0.006133 1.422901 0.143269 1.409088 0.183814 -0.400521 1.887407 -0.600557
12.766667 -0.014645 0.100993 0.709168 -0.744028 0.396216 0.455476 -0.201710 0.402065 -0.678002 0.293907 -0.114744 -0.019191 -0.090020 1.601785 0.175387 1.400613 0.159408 -0.383921 1.881864 -0.617386
12.800000 0.016276 0.104449 0.726607 -0.757521 0.394389 0.424074 -0.205813 0.414234 -0.682654 0.278675 0.114465 -0.005910 -0.155091 1.789680 0.172917 1.393218 0.127498 -0.360832 1.878074 -0.597288
12.833333 0.030993 0.102311 0.740754 -0.773401 0.402506 0.408152 -0.206919 0.421593 -0.683792 0.276410 0.363504 -0.010065 -0.232070 1.965557 0.175232 1.384974 0.108213 -0.341015 1.878784 -0.537441
12.866667 0.059118 0.095487 0.745292 -0.773277 0.406811 0.379696 -0.203400 0.426941 -0.678897 0.275418 0.600005 -0.022176 -0.275250 2.126355 0.082190 1.389283 0.086789 -0.328104 1.882273 -0.512010
12.900000 0.095706 0.083369 0.737438 -0.752414 0.404394 0.342014 -0.193827 0.436342 -0.672498 0.267163 0.790625 -0.037113 -0.294106 2.252367 -0.000137 1.395879 0.056717 -0.323252 1.890975 -0.504234
12.933333 0.122766 0.074640 0.680711 -0.665260 0.365747 0.317676 -0.180379 0.392308 -0.588192 0.221964 0.899336 -0.034327 -0.328081 2.301326 -0.020778 1.393396 0.021590 -0.323039 1.888400 -0.481357
12.966667 0.135187 0.058745 0.608783 -0.530793 0.319603 0.307788 -0.163408 0.341728 -0.463047 0.161620 0.990278 -0.010827 -0.346795 2.269335 -0.012623 1.411182 0.003348 -0.331611 1.873602 -0.467363
13.000000 0.145650 0.049375 0.552550 -0.449456 0.288878 0.304601 -0.148725 0.303996 -0.396041 0.127700 0.975889 0.005978 -0.344552 2.252685 -0.005672 1.403965 -0.016833 -0.342769 1.862822 -0.444740
13.033333 0.148681 0.042234 0.540774 -0.440604 0.285035 0.304635 -0.138487 0.309236 -0.406728 0.131796 0.926117 0.004230 -0.324651 2.274563 0.001559 1.388645 -0.035658 -0.352101 1.863338 -0.401675
13.066667 0.150947 0.036092 0.538583 -0.438460 0.283553 0.303159 -0.132768 0.318794 -0.420259 0.137798 0.895368 -0.005938 -0.311177 2.282968 0.030007 1.378944 -0.038198 -0.358201 1.863104 -0.375934
13.100000 0.177870 0.025646 0.642273 -0.637707 0.361495 0.282268 -0.125428 0.448444 -0.673855 0.246325 0.806035 0.002256 -0.306662 2.341003 0.007999 1.352632 -0.045993 -0.365115 1.870808 -0.377718
13.133333 0.174386 0.016211 0.683231 -0.691135 0.380502 0.274835 -0.121818 0.510848 -0.757763 0.271269 0.812520 0.005218 -0.307529 2.326904 0.002735 1.344631 -0.024745 -0.372210 1.877363 -0.380255
13.166667 0.175852 0.012495 0.665779 -0.666174 0.370872 0.271032 -0.117923 0.503046 -0.744792 0.262198 0.805435 0.011747 -0.318399 2.328415 -0.020646 1.327402 -0.001528 -0.372282 1.883596 -0.381123
13.200000 0.179673 0.007376 0.674104 -0.675999 0.374342 0.264557 -0.116063 0.520821 -0.767274 0.268868 0.805546 0.022771 -0.321073 2.334161 -0.040808 1.301867 0.013267 -0.367837 1.900269 -0.372818
13.233333 0.190086 0.005015 0.658952 -0.651136 0.361284 0.257903 -0.112988 0.512265 -0.750257 0.258916 0.787289 0.033234 -0.321285 2.357357 -0.046990 1.255371 0.013030 -0.360854 1.942478 -0.361791
13.266667 0.202940 0.003146 0.662783 -0.642956 0.353626 0.246283 -0.112182 0.523843 -0.749983 0.254121 0.770529 0.045735 -0.314758 2.398341 -0.035821 1.205902 0.012063 -0.365901 2.008033 -0.333094
13.300000 0.219984 -0.001291 0.668410 -0.640884 0.351204 0.228085 -0.109846 0.538058 -0.755622 0.256283 0.742550 0.052217 -0.306963 2.442891 -0.001784 1.153105 -0.005002 -0.388993 2.075976 -0.249001
13.333333 0.238593 -0.008778 0.689013 -0.663029 0.361081 0.208703 -0.107469 0.566527 -0.786557 0.268204 0.713803 0.054040 -0.294613 2.492528 -0.004718 1.107852 -0.019987 -0.419509 2.142623 -0.178768
13.366667 0.254230 -0.012338 0.689692 -0.641067 0.344252 0.193252 -0.107991 0.569153 -0.767671 0.260988 0.672603 0.050685 -0.304085 2.556321 0.019815 1.059606 -0.024729 -0.451849 2.217797 -0.159754
13.400000 0.261726 -0.002478 0.685964 -0.627048 0.328371 0.191193 -0.114888 0.549496 -0.735139 0.248339 0.626668 0.038532 -0.331958 2.570000 0.071886 0.986229 -0.019926 -0.473708 2.291988 -0.142111
13.433333 0.281751 -0.007176 0.677075 -0.597039 0.299970 0.177620 -0.108774 0.557521 -0.733489 0.236519 0.540845 0.022716 -0.350162 2.570000 0.147981 0.887874 -0.014949 -0.506888 2.363318 -0.088021
13.466667 0.288336 -0.004930 0.687172 -0.583296 0.269418 0.180649 -0.114639 0.558683 -0.715168 0.222114 0.424528 0.011092 -0.392859 2.570000 0.262910 0.763266 0.009254 -0.581776 2.406224 0.136178
13.500000 0.272945 0.002204 0.667987 -0.517639 0.219714 0.193679 -0.124260 0.533792 -0.648271 0.187133 0.335328 0.032571 -0.425071 2.513976 0.451676 0.611986 0.024369 -0.658354 2.431091 0.484391
13.533333 0.263910 0.006604 0.645314 -0.456504 0.171837 0.204350 -0.130131 0.508889 -0.592753 0.155740 0.240590 0.036169 -0.415757 2.373610 0.489918 0.445461 0.020463 -0.685689 2.391052 0.679175
13.566667 0.244567 0.008280 0.641569 -0.417971 0.133385 0.214235 -0.135389 0.506783 -0.565577 0.140324 0.159234 0.020333 -0.384265 2.173717 0.497711 0.294807 0.006040 -0.662958 2.236142 0.735311
13.600000 0.225108 0.010819 0.634737 -0.397767 0.106909 0.225594 -0.137710 0.493778 -0.548764 0.143277 0.100481 -0.004748 -0.340912 1.912829 0.402067 0.169636 -0.019379 -0.588746 1.991492 0.689429
13.633333 0.213361 0.021111 0.625787 -0.367239 0.074034 0.230584 -0.142033 0.468353 -0.511902 0.149051 0.072507 -0.001089 -0.311484 1.699448 0.215624 0.118243 -0.001158 -0.535939 1.753565 0.516861
13.666667 0.209756 0.023134 0.650135 -0.365423 0.060399 0.231155 -0.147717 0.488099 -0.519035 0.165569 0.035572 -0.003821 -0.314931 1.654193 0.099773 0.099141 0.035408 -0.532982 1.603875 0.320257
13.700000 0.201918 0.020148 0.675313 -0.366243 0.043876 0.232358 -0.149458 0.522648 -0.541782 0.170740 -0.024860 -0.048690 -0.328407 1.706448 0.307300 0.068321 0.118111 -0.555790 1.600722 0.206955
13.733333 0.203446 0.011913 0.697948 -0.349075 0.010017 0.233555 -0.155551 0.558897 -0.561248 0.165686 -0.050906 -0.087156 -0.332064 1.779465 0.394693 0.045215 0.209192 -0.574079 1.677156 0.129593
13.766667 0.196747 0.010307 0.707009 -0.338489 -0.022980 0.245143 -0.157958 0.580819 -0.584438 0.155865 -0.060346 -0.100457 -0.335819 1.863375 0.344548 0.001548 0.252213 -0.568676 1.788424 0.239023
13.800000 0.182825 0.010909 0.706523 -0.329551 -0.041652 0.263385 -0.161097 0.584550 -0.593526 0.149462 -0.052809 -0.091565 -0.358146 1.945357 0.346064 -0.039789 0.259723 -0.527731 1.895266 0.350801
13.833333 0.176194 0.020623 0.700146 -0.322856 -0.050909 0.271070 -0.167713 0.573219 -0.590112 0.141804 -0.031467 -0.078655 -0.368918 2.027035 0.398817 -0.046976 0.261351 -0.477812 1.968749 0.375816
13.866667 0.178576 0.026397 0.712956 -0.347935 -0.041015 0.267936 -0.172623 0.581249 -0.614357 0.154661 0.007618 -0.069640 -0.365446 2.090795 0.416662 -0.017446 0.254395 -0.451963 2.020350 0.401107
13.900000 0.188576 0.031778 0.710122 -0.349760 -0.040134 0.261666 -0.175365 0.578048 -0.622972 0.159393 0.045448 -0.058710 -0.353051 2.142230 0.417932 0.027695 0.241233 -0.437072 2.048618 0.395993
13.933333 0.197322 0.035070 0.712445 -0.343972 -0.054143 0.248075 -0.177675 0.586551 -0.633406 0.159761 0.074193 -0.056352 -0.344621 2.182085 0.435946 0.081851 0.216623 -0.439253 2.075211 0.363917
13.966667 0.203195 0.037343 0.719006 -0.340205 -0.071882 0.240203 -0.178630 0.599219 -0.644785 0.157438 0.090318 -0.067497 -0.335706 2.213302 0.458633 0.128533 0.185462 -0.442286 2.100423 0.389011
14.000000 0.209012 0.036523 0.735312 -0.339966 -0.091060 0.234138 -0.180751 0.619335 -0.657304 0.156573 0.100039 -0.080825 -0.319097 2.234107 0.423246 0.155745 0.126450 -0.458086 2.133408 0.408948
14.033333 0.208963 0.036249 0.753024 -0.345010 -0.103933 0.237164 -0.183398 0.632878 -0.658018 0.149201 0.105621 -0.092104 -0.317148 2.256235 0.422890 0.195159 0.090174 -0.449711 2.138115 0.364315
14.066667 0.198106 0.041443 0.769369 -0.355132 -0.102484 0.247150 -0.188919 0.636783 -0.647915 0.143847 0.105311 -0.105649 -0.319912 2.270559 0.432725 0.210273 0.047110 -0.441174 2.147999 0.338953
14.100000 0.176822 0.048760 0.796197 -0.400000 -0.050725 0.257986 -0.193821 0.651356 -0.650666 0.141982 0.108592 -0.121226 -0.314599 2.279513 0.430806 0.212676 0.009691 -0.435842 2.153700 0.333771
14.133333 0.148491 0.058316 0.812711 -0.461959 0.037328 0.268973 -0.197654 0.653709 -0.636992 0.130478 0.110475 -0.129569 -0.302874 2.286809 0.431753 0.219608 0.006847 -0.450175 2.163803 0.334717
14.166667 0.140136 0.058722 0.821911 -0.545151 0.122522 0.277197 -0.203659 0.644002 -0.633405 0.134236 0.104345 -0.131811 -0.301064 2.293741 0.440643 0.211883 0.004110 -0.460254 2.167028 0.328654
14.200000 0.153532 0.052225 0.831957 -0.643387 0.198579 0.279104 -0.211455 0.635285 -0.639983 0.146965 0.101589 -0.123308 -0.304132 2.301415 0.447170 0.209207 0.016361 -0.473291 2.174958 0.328463
14.233333 0.178448 0.044264 0.839485 -0.749389 0.279981 0.280676 -0.219447 0.630963 -0.650613 0.160376 0.102227 -0.109391 -0.312219 2.312635 0.451947 0.213038 0.035979 -0.480690 2.179226 0.332300
14.266667 0.201619 0.040522 0.835525 -0.842601 0.345096 0.277125 -0.225108 0.624945 -0.657057 0.171363 0.101892 -0.093213 -0.312879 2.321706 0.452576 0.216688 0.058260 -0.473752 2.174675 0.316695
14.300000 0.210228 0.050084 0.808978 -0.899814 0.377250 0.265678 -0.230067 0.592541 -0.616259 0.162845 0.100007 -0.086502 -0.334130 2.329357 0.440815 0.215669 0.070711 -0.493017 2.192316 0.329047
14.333333 0.208652 0.057409 0.793866 -0.968100 0.415670 0.256096 -0.234642 0.591223 -0.606267 0.151610 0.103790 -0.080208 -0.334601 2.336868 0.431864 0.212449 0.075994 -0.472723 2.198014 0.328762
14.366667 0.199754 0.061317 0.763356 -1.008962 0.441858 0.249020 -0.236481 0.580086 -0.573894 0.128078 0.110231 -0.076547 -0.340031 2.343523 0.434841 0.204305 0.082258 -0.458845 2.210362 0.346958
14.400000 0.206386 0.051752 0.742669 -1.059097 0.476353 0.243432 -0.233667 0.600788 -0.597222 0.129833 0.117533 -0.075312 -0.338624 2.347022 0.443467 0.197509 0.099520 -0.430192 2.217410 0.367115
14.433333 0.220763 0.050272 0.695791 -1.048477 0.483395 0.230008 -0.235720 0.566951 -0.531395 0.101802 0.118656 -0.069854 -0.347669 2.347763 0.450070 0.186192 0.103009 -0.415884 2.221854 0.370941
14.466667 0.243341 0.040549 0.653888 -1.018573 0.499557 0.224462 -0.236201 0.557457 -0.498457 0.080847 0.122394 -0.066984 -0.364284 2.340385 0.447298 0.163139 0.097011 -0.400713 2.220829 0.374453
14.500000 0.277452 0.022758 0.607227 -0.920187 0.537429 0.202645 -0.230155 0.552210 -0.439982 0.048147 0.129935 -0.058857 -0.373659 2.323732 0.447061 0.154837 0.094818 -0.399663 2.218187 0.372597
14.533333 0.296064 0.002973 0.575643 -0.845444 0.562358 0.195127 -0.225723 0.560559 -0.412008 0.029973 0.137087 -0.052365 -0.396504 2.289255 0.481156 0.145430 0.097124 -0.390733 2.207909 0.377172
14.566667 0.306094 -0.011865 0.555320 -0.792167 0.574263 0.181875 -0.221821 0.574173 -0.400709 0.025860 0.134636 -0.051243 -0.417517 2.241420 0.520729 0.135355 0.089998 -0.384756 2.192530 0.370690
14.600000 0.305176 -0.028110 0.548911 -0.747701 0.567063 0.169612 -0.217823 0.599646 -0.401306 0.027828 0.131331 -0.047790 -0.444019 2.178391 0.554845 0.132108 0.079693 -0.375563 2.175892 0.345601
14.633333 0.306710 -0.044940 0.558599 -0.740628 0.571460 0.167824 -0.217461 0.650599 -0.457513 0.046292 0.120133 -0.048332 -0.463191 2.087556 0.589876 0.138531 0.082339 -0.356532 2.156484 0.236928
14.666667 0.309131 -0.065995 0.548442 -0.706988 0.568164 0.160914 -0.208705 0.695961 -0.513477 0.084901 0.106772 -0.059138 -0.477982 1.994134 0.641675 0.182066 0.092603 -0.348039 2.170129 0.135370
14.700000 0.321931 -0.089799 0.517672 -0.655882 0.560518 0.160374 -0.198492 0.730884 -0.567394 0.122023 0.080187 -0.073687 -0.481893 1.895069 0.719763 0.263039 0.100380 -0.348828 2.193607 -0.005588
14.733333 0.337875 -0.112525 0.495174 -0.620424 0.554447 0.174690 -0.194957 0.764792 -0.617567 0.152979 0.052411 -0.099299 -0.472910 1.794305 0.821844 0.367284 0.085925 -0.361855 2.213378 -0.135575
14.766667 0.356153 -0.128501 0.537824 -0.686277 0.588527 0.197968 -0.210455 0.834906 -0.707603 0.166956 0.031856 -0.110935 -0.446574 1.728324 0.800865 0.476346 0.033925 -0.385438 2.232431 -0.214056
14.800000 0.412779 -0.165772 0.571561 -0.696350 0.588053 0.141022 -0.199575 0.917854 -0.762638 0.167947 0.027719 -0.111725 -0.398253 1.719419 0.788617 0.602639 -0.075099 -0.471950 2.244228 -0.309750
14.833333 0.396198 -0.161181 0.389744 -0.455178 0.498553 0.188318 -0.176809 0.821871 -0.671061 0.130478 0.006664 -0.132542 -0.427796 1.669378 0.802003 0.657056 -0.091266 -0.408014 2.270734 -0.402427
14.866667 0.392735 -0.158052 0.441175 -0.534348 0.530798 0.189378 -0.187157 0.853073 -0.701365 0.141320 0.007640 -0.123537 -0.446446 1.684685 0.802014 0.707482 -0.129983 -0.379611 2.298689 -0.504037
14.900000 0.387035 -0.157179 0.484433 -0.597700 0.552328 0.179849 -0.187693 0.879986 -0.714330 0.146486 0.022161 -0.114899 -0.467547 1.710961 0.819302 0.734145 -0.144853 -0.371298 2.311190 -0.583750
14.933333 0.375741 -0.155162 0.361098 -0.407726 0.471823 0.172718 -0.156880 0.810965 -0.611941 0.132850 0.034850 -0.114096 -0.497046 1.742084 0.842686 0.733973 -0.119485 -0.387115 2.280639 -0.625045
14.966667 0.363688 -0.147561 0.429431 -0.514535 0.512328 0.160543 -0.155306 0.837900 -0.618852 0.128015 0.072075 -0.111059 -0.531575 1.784049 0.840368 0.725045 -0.077321 -0.409140 2.218875 -0.611669
15.000000 0.351567 -0.143212 0.338071 -0.381367 0.453548 0.144688 -0.124352 0.785140 -0.546711 0.115015 0.090439 -0.130973 -0.550795 1.817964 0.839781 0.686166 -0.009739 -0.448841 2.150015 -0.646232
15.033333 0.351544 -0.144809 0.305852 -0.323012 0.425038 0.120227 -0.101964 0.775724 -0.512815 0.099420 0.106732 -0.152054 -0.568604 1.896045 0.874203 0.671158 0.049753 -0.532534 2.051353 -0.618522
15.066667 0.355537 -0.149452 0.286070 -0.279440 0.407346 0.088021 -0.081122 0.778687 -0.496834 0.080500 0.134518 -0.169390 -0.582934 1.995828 0.905651 0.666549 0.089447 -0.615098 1.921127 -0.632109
15.100000 0.344256 -0.138319 0.368012 -0.410738 0.463432 0.055609 -0.076455 0.805371 -0.524936 0.067887 0.168792 -0.185258 -0.558917 2.004862 0.747817 0.629319 0.093389 -0.627896 1.872480 -0.649980
15.133333 0.329324 -0.141337 0.457567 -0.518598 0.504417 0.023926 -0.069214 0.857679 -0.558580 0.042529 0.214348 -0.165330 -0.550215 2.043321 0.696558 0.616992 0.074804 -0.629552 1.849566 -0.538538
15.166667 0.326077 -0.137900 0.258776 -0.221107 0.386938 0.001912 -0.038032 0.757401 -0.463513 0.004439 0.186605 -0.171290 -0.568770 2.055689 0.768798 0.604186 0.070702 -0.606477 1.859215 -0.545554
15.200000 0.321749 -0.120265 0.321998 -0.380142 0.462549 0.025992 -0.052854 0.753222 -0.464651 -0.071731 0.167293 -0.184032 -0.570956 2.075258 0.751893 0.605597 0.078038 -0.582896 1.870780 -0.604393
15.233333 0.311460 -0.100015 0.393050 -0.526814 0.526768 0.050618 -0.072470 0.768183 -0.487010 -0.131311 0.169894 -0.177036 -0.562686 2.081026 0.732201 0.608036 0.078607 -0.578047 1.868580 -0.601348
15.266667 0.297248 -0.084728 0.251436 -0.337254 0.454381 0.073334 -0.068608 0.672303 -0.401757 -0.151531 0.153555 -0.178300 -0.558612 2.087326 0.718321 0.603380 0.088591 -0.590464 1.865910 -0.581368
15.300000 0.289709 -0.064692 0.350079 -0.516709 0.523905 0.082351 -0.090417 0.700132 -0.454744 -0.141711 0.157965 -0.173225 -0.556626 2.091779 0.728590 0.615296 0.093926 -0.597847 1.869099 -0.593843
15.333333 0.281698 -0.049272 0.307776 -0.481643 0.509305 0.090099 -0.094561 0.655459 -0.432842 -0.135229 0.150920 -0.175016 -0.558809 2.097541 0.749357 0.622878 0.102428 -0.614563 1.868978 -0.591001
15.366667 0.263944 -0.033618 0.429321 -0.664492 0.573947 0.104131 -0.118727 0.718595 -0.516287 -0.108979 0.177238 -0.168331 -0.576936 2.107914 0.746964 0.645125 0.115096 -0.606053 1.873324 -0.579595
15.400000 0.283493 -0.018511 0.369569 -0.635346 0.566496 0.088095 -0.117279 0.662256 -0.507911 -0.095721 0.155197 -0.157980 -0.552070 2.118331 0.764038 0.642350 0.100145 -0.649683 1.860199 -0.570819
15.433333 0.271886 -0.006497 0.412831 -0.739511 0.600314 0.093112 -0.124478 0.684686 -0.575909 -0.072544 0.160756 -0.159227 -0.549715 2.108085 0.762815 0.644729 0.116105 -0.635986 1.870335 -0.568413
15.466667 0.260117 0.000621 0.415355 -0.777679 0.616816 0.099396 -0.127674 0.687996 -0.614803 -0.058262 0.159985 -0.163746 -0.542463 2.101528 0.764257 0.636962 0.112405 -0.628929 1.866966 -0.557159
15.500000 0.248548 0.008771 0.427459 -0.826927 0.635297 0.102143 -0.133419 0.699821 -0.662751 -0.043449 0.162214 -0.164440 -0.535984 2.099167 0.747041 0.626970 0.098166 -0.618707 1.863245 -0.557653
15.533333 0.242108 0.007709 0.445937 -0.872677 0.656047 0.099076 -0.135112 0.723971 -0.713637 -0.021613 0.174266 -0.164103 -0.517576 2.107985 0.722780 0.617149 0.091974 -0.602474 1.875764 -0.534440
15.566667 0.260180 0.004071 0.441041 -0.883420 0.672777 0.095201 -0.134504 0.725893 -0.742202 0.001190 0.187095 -0.170243 -0.464784 2.116744 0.652252 0.576327 0.100655 -0.533176 1.937358 -0.560251
15.600000 0.307788 -0.006033 0.409598 -0.847645 0.677355 0.092938 -0.129213 0.705822 -0.743471 0.020197 0.211655 -0.179312 -0.385274 2.132670 0.583724 0.503634 0.106250 -0.455805 2.027604 -0.516657
15.633333 0.357168 -0.020326 0.391342 -0.813155 0.687269 0.076285 -0.124192 0.707858 -0.754504 0.039941 0.254806 -0.184433 -0.286554 2.163959 0.436663 0.436424 0.111412 -0.374981 2.127022 -0.461707
15.666667 0.372982 -0.031657 0.368579 -0.766766 0.691268 0.062996 -0.115152 0.716226 -0.756891 0.051863 0.302295 -0.182245 -0.214805 2.210087 0.340046 0.387072 0.108280 -0.283663 2.247916 -0.465651
15.700000 0.367234 -0.038995 0.366056 -0.729957 0.679274 0.055304 -0.108286 0.734522 -0.752321 0.059530 0.347823 -0.166363 -0.185366 2.258300 0.193543 0.397394 0.087752 -0.233814 2.329225 -0.453614
15.733333 0.355005 -0.034448 0.355819 -0.701744 0.673329 0.070004 -0.113915 0.729409 -0.746176 0.080458 0.358504 -0.121608 -0.240630 2.298884 0.134435 0.491063 0.114344 -0.208369 2.317898 -0.490500
15.766667 0.352932 -0.028082 0.369987 -0.706649 0.672836 0.080904 -0.126363 0.733974 -0.756041 0.110112 0.353812 -0.075334 -0.332350 2.330695 0.220541 0.623775 0.101775 -0.202868 2.337004 -0.503396
15.800000 0.329386 -0.013194 0.348233 -0.684881 0.666170 0.110566 -0.136231 0.710028 -0.758719 0.143050 0.342726 -0.052572 -0.417825 2.343758 0.294086 0.768495 0.110435 -0.207565 2.311729 -0.518819
15.833333 0.310731 -0.003343 0.326310 -0.658551 0.658530 0.139866 -0.146316 0.691601 -0.770801 0.156339 0.341444 -0.034660 -0.459851 2.386393 0.306134 0.934593 0.123977 -0.235571 2.222513 -0.530152
15.866667 0.293841 0.007819 0.315711 -0.643533 0.656605 0.154703 -0.154628 0.677462 -0.795177 0.144983 0.381002 -0.007429 -0.461364 2.420221 0.230776 1.119196 0.145184 -0.287957 2.039012 -0.492951
15.900000 0.281899 0.030192 0.290513 -0.615642 0.645275 0.158601 -0.159962 0.628076 -0.765186 0.086255 0.404556 -0.001920 -0.478422 2.448299 0.269244 1.313312 0.169924 -0.369525 1.744057 -0.388001
15.933333 0.270334 0.059038 0.255726 -0.556641 0.610701 0.170620 -0.170521 0.538496 -0.647511 0.057672 0.441041 -0.002063 -0.505280 2.474780 0.340322 1.503014 0.176134 -0.497874 1.381017 -0.208847
15.966667 0.245887 0.105678 0.279512 -0.648243 0.647204 0.211770 -0.198643 0.476858 -0.622436 0.063623 0.445637 0.014735 -0.526473 2.493606 0.274145 1.676721 0.180388 -0.644175 0.980706 -0.136071
16.000000 0.219861 0.146244 0.418414 -0.890926 0.727626 0.244279 -0.237602 0.532345 -0.750179 0.125726 0.462633 0.019258 -0.517425 2.481290 0.177538 1.758879 0.203784 -0.752781 0.774154 -0.166779
16.033333 0.186662 0.174602 0.511781 -1.023616 0.734234 0.276006 -0.264855 0.558139 -0.807790 0.168659 0.492678 0.024898 -0.528942 2.470556 0.166895 1.702197 0.250953 -0.783166 0.877842 -0.135442
16.066667 0.143772 0.203998 0.567993 -1.100358 0.693376 0.314943 -0.288520 0.538181 -0.809515 0.205326 0.486022 0.021793 -0.514889 2.465626 0.150121 1.574426 0.325285 -0.700475 1.140898 -0.139129
16.100000 0.088256 0.221717 0.628956 -1.187071 0.631196 0.359650 -0.300844 0.536327 -0.836224 0.245711 0.463680 0.005791 -0.500153 2.459446 0.165512 1.430835 0.381972 -0.605678 1.419009 -0.182885
16.133333 0.039271 0.232800 0.700650 -1.269290 0.547094 0.399672 -0.311642 0.542536 -0.867109 0.281618 0.437336 -0.011419 -0.485661 2.450470 0.198255 1.333704 0.434689 -0.517789 1.628793 -0.263380
16.166667 0.025626 0.233503 0.771084 -1.330213 0.498280 0.428720 -0.319902 0.547507 -0.889740 0.304357 0.411590 -0.020148 -0.482201 2.445685 0.218238 1.276925 0.443019 -0.466309 1.756416 -0.261961
16.200000 0.038592 0.208065 0.879329 -1.407094 0.510869 0.443431 -0.323643 0.624362 -0.991659 0.347064 0.410387 -0.032192 -0.462293 2.437421 0.213839 1.297872 0.412586 -0.461994 1.784846 -0.239968
16.233333 0.038348 0.187981 0.944929 -1.410105 0.531223 0.451800 -0.330844 0.661783 -1.027708 0.362318 0.414347 -0.032266 -0.450444 2.433774 0.201766 1.387820 0.382373 -0.479650 1.672235 -0.301465
16.266667 0.033975 0.174043 0.990018 -1.366784 0.551881 0.459636 -0.341119 0.677926 -1.026582 0.363533 0.417075 -0.031330 -0.446315 2.439412 0.181804 1.509624 0.365481 -0.528385 1.471028 -0.345475
16.300000 0.021257 0.159043 1.022133 -1.308325 0.562263 0.465265 -0.343375 0.692193 -1.028340 0.360119 0.425970 -0.033562 -0.448200 2.436106 0.174605 1.650087 0.342343 -0.627396 1.177920 -0.286558
16.333333 -0.001503 0.143775 1.037218 -1.248467 0.570559 0.481227 -0.337566 0.698171 -1.031460 0.351054 0.424224 -0.044994 -0.445758 2.423110 0.174793 1.794486 0.297883 -0.763278 0.834157 -0.202795
16.366667 -0.006861 0.125633 1.059280 -1.183237 0.572302 0.481961 -0.338696 0.717218 -1.026281 0.336235 0.418822 -0.059992 -0.446905 2.421480 0.168508 1.851862 0.270694 -0.861717 0.688175 -0.145921
16.400000 -0.023877 0.113499 1.078731 -1.118129 0.575970 0.490446 -0.338016 0.734515 -1.024704 0.326142 0.422381 -0.061247 -0.451226 2.428069 0.168617 1.848972 0.301322 -0.904739 0.741736 -0.174233
16.433333 -0.048152 0.148113 0.898205 -0.818836 0.521436 0.522801 -0.344829 0.508249 -0.700106 0.191719 0.372690 -0.044153 -0.436060 2.447926 0.185317 1.733902 0.394151 -0.790932 1.012379 -0.214831
